ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,5,0,150.1,4.20594816896,21.8,0.0,21.8,1.42108547152e-15,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,6,0,15.3,3.28785644455,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,7,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,8,0,15.4,3.49857113691,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
virtuoso,2k,prop_time,virtuoso-2k-prop_time.prop_time,9,0,13.3,1.9,21.8,0.0,21.8,0.0,9302848.0,0.0,9302848.0,0.0
blazegraph,1k,seq,blazegraph-1k-seq.seq,1,0,36.9,8.28794305,64.99,0.57,64.982,0.563308086219,4998313.2,66.0436219479,4998307.05333,66.7721418957
blazegraph,1k,seq,blazegraph-1k-seq.seq,2,0,51.4,7.2,63.1,0.519615242271,63.1,0.519615242271,4998371.6,115.480907513,4998354.8,99.7444735311
blazegraph,1k,seq,blazegraph-1k-seq.seq,3,0,50.3,7.47060907825,61.35,0.475920161372,61.3416666667,0.486098412533,4998548.0,0.0,4998548.0,0.0
blazegraph,1k,seq,blazegraph-1k-seq.seq,4,0,70.9,9.90403957989,59.7,0.435889894354,59.69375,0.439859707748,4998507.2,103.858365094,4998501.9,100.7
blazegraph,1k,seq,blazegraph-1k-seq.seq,5,0,56.9,5.90677577025,58.15,0.427200187266,58.15,0.427200187266,4998622.4,60.8,4998609.1,45.3220696791
blazegraph,1k,seq,blazegraph-1k-seq.seq,6,0,376.4,31.5347427451,56.85,0.361247837364,56.8256106176,0.34233916996,4998832.4,82.6259039285,4998825.03302,80.2370937617
blazegraph,1k,seq,blazegraph-1k-seq.seq,7,0,272.3,64.7781598998,55.61,0.347706773014,55.602459893,0.344569668508,4999445.6,232.242631745,4999427.33348,231.079828096
blazegraph,1k,seq,blazegraph-1k-seq.seq,8,0,35.4,4.27083130081,54.34,0.366606055596,54.34,0.366606055596,4999824.4,40.2174091657,4999818.02,46.737603704
blazegraph,1k,seq,blazegraph-1k-seq.seq,9,0,1818.3,662.769952548,53.57,0.0640312423743,53.5225554826,0.0501816709104,5000459.6,90.72948804,5000445.58569,124.097808677
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,1,0,46.9,3.80657326213,33.5,0.0,33.5,0.0,6226126.8,8598.98897313,6223635.74476,8671.9954299
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,2,0,48.0,3.43511280746,33.5,0.0,33.5,0.0,6259541.2,9112.13855031,6256708.34667,8956.41150128
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,3,0,61.4,3.46987031458,33.5,0.0,33.5,0.0,6291716.8,11669.3808987,6289197.60952,10702.2697046
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,4,0,60.1,3.20780298647,33.5,0.0,33.5,0.0,6332138.0,12595.463342,6329256.00952,12178.3707068
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,5,0,18.5,3.44238289561,33.42,0.04,33.42,0.04,6372944.0,12511.7723764,6370330.7,11954.3842952
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,6,0,17.7,2.72213151776,33.4,0.0,33.4,0.0,6422100.0,14423.2168395,6418812.83333,14608.0042924
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,7,0,17.9,2.77308492477,33.4,0.0,33.4,0.0,6473319.6,14450.9109415,6470125.63333,14544.3614553
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,8,0,33.6,3.52703841771,33.4,0.0,33.4,0.0,6523511.6,14744.4346599,6519841.33333,14569.4097654
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,9,0,18.6,4.82078831728,33.37,0.0458257569496,33.37,0.0458257569496,6574500.4,14504.1726906,6571273.9,14532.8787315
blazegraph,30k,uri,blazegraph-30k-uri.uri,1,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,uri,blazegraph-30k-uri.uri,2,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,uri,blazegraph-30k-uri.uri,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
